,Transaction ID,Customer ID,Payment_Mode
1119,10001130,42091,Cash
1120,10001131,42836,Card
1121,10001132,42745,Card
1122,10001133,42771,Card
1123,10001134,44454,Card
1124,10001135,43860,Card
1125,10001136,43842,Card
1126,10001137,44219,Cash
1127,10001138,44923,Card
1128,10001139,44089,Card
1129,10001140,44809,Card
1130,10001141,44456,Cash
1131,10001142,43704,Card
1132,10001143,43178,Card
1133,10001144,42231,Card
1134,10001145,42460,Card
1135,10001146,44018,Cash
1136,10001147,44785,Card
1137,10001148,44789,Card
1138,10001149,42905,Card
1139,10001150,42519,Card
1140,10001151,44183,Cash
1141,10001152,42811,Card
1142,10001153,43044,Card
1143,10001154,43743,Card
1144,10001155,43812,Card
1145,10001156,42858,Card
1146,10001157,42115,Card
1147,10001158,44272,Cash
1148,10001159,44600,Card
1149,10001160,44568,Card
1150,10001161,43470,Card
1151,10001162,43209,Card
1152,10001163,43787,Cash
1153,10001164,42579,Cash
1154,10001165,42756,Cash
1155,10001166,44824,Card
1156,10001167,42247,Card
1157,10001168,43895,Cash
1158,10001169,44068,Cash
1159,10001170,44773,Cash
1160,10001171,43706,Card
1161,10001172,44660,Card
1162,10001173,43375,Cash
1163,10001174,42965,Card
1164,10001175,44944,Cash
1165,10001176,44134,Cash
1166,10001177,42647,Card
1167,10001178,42548,Cash
1168,10001179,44344,Cash
1169,10001180,44219,Card
1170,10001181,43673,Cash
1171,10001182,44696,Card
1172,10001183,42729,Cash
1173,10001184,43786,Card
1174,10001185,44376,Card
1175,10001186,43284,Card
1176,10001187,43279,Card
1177,10001188,43392,Card
1178,10001189,43741,Card
1179,10001190,42770,Card
1180,10001191,43221,Card
1181,10001192,44759,Card
1182,10001193,42510,Cash
1183,10001194,42946,Cash
1184,10001195,43527,Cash
1185,10001196,43887,Cash
1186,10001197,43435,Cash
1187,10001198,42538,Card
1188,10001199,42270,Card
1189,10001200,42832,Cash
1190,10001201,42666,Card
1191,10001202,44037,Cash
1192,10001203,44182,Card
1193,10001204,43148,Card
1194,10001205,43924,Card
1195,10001206,44283,Cash
1196,10001207,43905,Cash
1197,10001208,42485,Cash
1198,10001209,42750,Card
1199,10001210,43159,Card
1200,10001211,44795,Cash
1201,10001212,44605,Card
1202,10001213,43197,Card
1203,10001214,44001,Cash
1204,10001215,43108,Card
1205,10001216,42840,Cash
1206,10001217,42549,Card
1207,10001218,36774,Cash
1208,10001219,37298,Cash
1209,10001220,36491,Cash
1210,10001221,37875,Card
1211,10001222,37212,Card
1212,10001223,38708,Card
1213,10001224,36504,Card
1214,10001225,38316,Card
1215,10001226,36316,Card
1216,10001227,37046,Card
1217,10001228,37475,Card
1218,10001229,36113,Card
1219,10001230,38210,Card
1220,10001231,36596,Card
1221,10001232,37393,Card
1222,10001233,37969,Card
1223,10001234,38146,Cash
1224,10001235,36958,Card
1225,10001236,38101,Card
1226,10001237,37044,Cash
1227,10001238,36354,Card
1228,10001239,36552,Card
1229,10001240,37227,Card
1230,10001241,37369,Card
1231,10001242,14513,Card
1232,10001243,13618,Card
1233,10001244,13678,Card
1234,10001245,13050,Cash
1235,10001246,13951,Cash
1236,10001247,13837,Card
1237,10001248,12223,Cash
1238,10001249,12932,Cash
1239,10001250,14892,Card
1240,10001251,14290,Card
1241,10001252,12565,Cash
1242,10001253,13107,Card
1243,10001254,13894,Card
1244,10001255,14193,Cash
1245,10001256,13296,Cash
1246,10001257,41978,Card
1247,10001258,40845,Cash
1248,10001259,41819,Card
1249,10001260,52090,Card
1250,10001261,52379,Card
1251,10001262,52212,Cash
1252,10001263,52182,Cash
1253,10001264,53905,Cash
1254,10001265,53880,Cash
1255,10001266,53311,Cash
1256,10001267,52146,Card
1257,10001268,53651,Cash
1258,10001269,52109,Card
1259,10001270,53657,Card
1260,10001271,51013,Card
1261,10001272,51772,Card
1262,10001273,52539,Cash
1263,10001274,51661,Card
1264,10001275,52137,Card
1265,10001276,52577,Cash
1266,10001277,52533,Card
1267,10001278,52986,Cash
1268,10001279,52214,Cash
1269,10001280,53944,Card
1270,10001281,51580,Card
1271,10001282,51131,Card
1272,10001283,52060,Card
1273,10001284,53184,Card
1274,10001285,52358,Card
1275,10001286,51933,Card
1276,10001287,53973,Card
1277,10001288,52880,Cash
1278,10001289,53126,Card
1279,10001290,51574,Card
1280,10001291,53683,Card
1281,10001292,51818,Cash
1282,10001293,53041,Card
1283,10001294,53307,Card
1284,10001295,52189,Card
1285,10001296,53966,Card
1286,10001297,51166,Card
1287,10001298,51529,Cash
1288,10001299,51478,Card
1289,10001300,51032,Card
1290,10001301,53790,Cash
1291,10001302,52264,Card
1292,10001303,51417,Cash
1293,10001304,53850,Card
1294,10001305,53758,Cash
1295,10001306,53521,Cash
1296,10001307,52686,Cash
1297,10001308,53790,Card
1298,10001309,53095,Cash
1299,10001310,53386,Card
1300,10001311,53048,Card
1301,10001312,51848,Card
1302,10001313,51774,Card
1303,10001314,51824,Card
1304,10001315,52207,Cash
1305,10001316,52373,Card
1306,10001317,51999,Card
1307,10001318,51961,Card
1308,10001319,51214,Cash
1309,10001320,52625,Cash
1310,10001321,53459,Cash
1311,10001322,52501,Cash
1312,10001323,53914,Cash
1313,10001324,52001,Card
1314,10001325,51651,Card
1315,10001326,51026,Cash
1316,10001327,51377,Cash
1317,10001328,51745,Cash
1318,10001329,52377,Card
1319,10001330,52492,Card
1320,10001331,52842,Card
1321,10001332,51840,Cash
1322,10001333,53083,Card
1323,10001334,53127,Card
1324,10001335,53927,Cash
1325,10001336,52630,Cash
1326,10001337,52879,Cash
1327,10001338,53296,Cash
1328,10001339,53481,Cash
1329,10001340,52536,Card
1330,10001341,51922,Card
1331,10001342,52836,Card
1332,10001343,53012,Cash
1333,10001344,53792,Card
1334,10001345,52959,Cash
1335,10001346,51149,Card
1336,10001347,52497,Card
1337,10001348,51196,Card
1338,10001349,52935,Cash
1339,10001350,52016,Card
1340,10001351,51444,Card
1341,10001352,52040,Card
1342,10001353,51725,Card
1343,10001354,51654,Cash
1344,10001355,53314,Card
1345,10001356,52013,Cash
1346,10001357,53251,Cash
1347,10001358,51384,Card
1348,10001359,53395,Card
1349,10001360,53817,Card
1350,10001361,51929,Cash
1351,10001362,53284,Card
1352,10001363,52596,Card
1353,10001364,53495,Card
1354,10001365,51227,Card
1355,10001366,52350,Card
1356,10001367,53069,Card
1357,10001368,51985,Card
1358,10001369,53193,Card
1359,10001370,53301,Card
1360,10001371,51329,Card
1361,10001372,52436,Cash
1362,10001373,52327,Cash
1363,10001374,52242,Card
1364,10001375,51824,Cash
1365,10001376,52443,Cash
1366,10001377,51054,Cash
1367,10001378,51328,Card
1368,10001379,52983,Card
1369,10001380,53820,Card
1370,10001381,51744,Cash
1371,10001382,51599,Card
1372,10001383,52472,Cash
1373,10001384,51916,Card
1374,10001385,52905,Card
1375,10001386,51312,Card
1376,10001387,53829,Card
1377,10001388,29274,Card
1378,10001389,29587,Card
1379,10001390,29066,Card
1380,10001391,29729,Card
1381,10001392,29324,Card
1382,10001393,29780,Card
1383,10001394,29654,Cash
1384,10001395,29150,Card
1385,10001396,33783,Card
1386,10001397,35258,Card
1387,10001398,57589,Card
1388,10001399,58507,Cash
1389,10001400,58881,Cash
1390,10001401,57170,Card
1391,10001402,57702,Cash
1392,10001403,59102,Card
1393,10001404,57093,Card
1394,10001405,58686,Cash
1395,10001406,57179,Cash
1396,10001407,57023,Card
1397,10001408,59204,Card
1398,10001409,59738,Cash
1399,10001410,57152,Card
1400,10001411,57407,Cash
1401,10001412,4576,Card
1402,10001413,3648,Cash
1403,10001414,3744,Cash
1404,10001415,4214,Card
1405,10001416,5439,Cash
1406,10001417,3242,Cash
1407,10001418,5162,Card
1408,10001419,3083,Card
1409,10001420,5186,Card
1410,10001421,4141,Card
1411,10001422,5299,Card
1412,10001423,4341,Card
1413,10001424,4459,Card
1414,10001425,3968,Cash
1415,10001426,5354,Cash
1416,10001427,4841,Card
1417,10001428,5965,Card
1418,10001429,3651,Cash
1419,10001430,4735,Card
1420,10001431,5964,Cash
1421,10001432,3476,Cash
1422,10001433,4511,Card
1423,10001434,4155,Card
1424,10001435,3741,Cash
1425,10001436,5871,Cash
1426,10001437,4522,Card
1427,10001438,5735,Cash
1428,10001439,5804,Card
1429,10001440,4574,Cash
1430,10001441,3884,Cash
1431,10001442,26785,Cash
1432,10001443,26924,Cash
1433,10001444,24969,Card
1434,10001445,26522,Card
1435,10001446,25293,Card
1436,10001447,24569,Card
1437,10001448,31114,Cash
1438,10001449,30974,Cash
1439,10001450,30897,Card
1440,10001451,6561,Card
1441,10001452,6234,Card
1442,10001453,8434,Card
1443,10001454,7758,Card
1444,10001455,8282,Card
1445,10001456,6185,Cash
1446,10001457,7282,Card
1447,10001458,6246,Cash
1448,10001459,8375,Cash
1449,10001460,7685,Card
1450,10001461,6237,Card
1451,10001462,6971,Card
1452,10001463,7398,Card
1453,10001464,7151,Cash
1454,10001465,8515,Card
1455,10001466,8427,Cash
1456,10001467,6763,Cash
1457,10001468,6862,Cash
1458,10001469,6449,Cash
1459,10001470,6810,Cash
1460,10001471,8284,Card
1461,10001472,6074,Card
1462,10001473,8640,Cash
1463,10001474,8445,Card
1464,10001475,7442,Card
1465,10001476,8734,Card
1466,10001477,8217,Card
1467,10001478,8829,Cash
1468,10001479,6193,Card
1469,10001480,8683,Cash
1470,10001481,8452,Card
1471,10001482,6918,Card
1472,10001483,8085,Card
1473,10001484,6366,Cash
1474,10001485,7742,Cash
1475,10001486,6191,Card
1476,10001487,8590,Card
1477,10001488,7953,Cash
1478,10001489,6041,Cash
1479,10001490,6384,Cash
1480,10001491,8626,Card
1481,10001492,7894,Card
1482,10001493,6720,Cash
1483,10001494,7055,Card
1484,10001495,11941,Card
1485,10001496,9200,Card
1486,10001497,10299,Card
1487,10001498,55501,Card
1488,10001499,56759,Cash
1489,10001500,56509,Cash
1490,10001501,2936,Cash
1491,10001502,777,Card
1492,10001503,8,Cash
1493,10001504,2689,Card
1494,10001505,2561,Card
1495,10001506,1713,Card
1496,10001507,2375,Cash
1497,10001508,2721,Cash
1498,10001509,571,Card
1499,10001510,765,Cash
1500,10001511,686,Card
1501,10001512,2399,Card
1502,10001513,944,Card
1503,10001514,1835,Card
1504,10001515,2866,Cash
1505,10001516,2617,Cash
1506,10001517,2550,Card
1507,10001518,26,Card
1508,10001519,2923,Cash
1509,10001520,1888,Cash
1510,10001521,2946,Card
1511,10001522,207,Card
1512,10001523,2774,Card
1513,10001524,420,Card
1514,10001525,2655,Card
1515,10001526,115,Card
1516,10001527,718,Card
1517,10001528,1775,Cash
1518,10001529,2419,Cash
1519,10001530,769,Cash
1520,10001531,1696,Card
1521,10001532,2571,Cash
1522,10001533,674,Card
1523,10001534,2663,Card
1524,10001535,16685,Cash
1525,10001536,16137,Card
1526,10001537,17717,Cash
1527,10001538,23930,Card
1528,10001539,21259,Card
1529,10001540,22454,Cash
1530,10001541,47883,Card
1531,10001542,46368,Cash
1532,10001543,45875,Card
1533,10001544,18652,Card
1534,10001545,20505,Card
1535,10001546,20938,Card
1536,10001547,18388,Cash
1537,10001548,18130,Cash
1538,10001549,20546,Card
1539,10001550,19516,Card
1540,10001551,19388,Card
1541,10001552,20275,Cash
1542,10001553,20454,Cash
1543,10001554,19877,Card
1544,10001555,20349,Cash
1545,10001556,19504,Card
1546,10001557,20275,Card
1547,10001558,18214,Card
1548,10001559,20149,Card
1549,10001560,19492,Card
1550,10001561,19253,Cash
1551,10001562,20773,Card
1552,10001563,20588,Card
1553,10001564,20821,Card
1554,10001565,19045,Cash
1555,10001566,19216,Card
1556,10001567,18278,Card
1557,10001568,19374,Card
1558,10001569,42845,Card
1559,10001570,44544,Cash
1560,10001571,43168,Card
1561,10001572,42787,Card
1562,10001573,44818,Card
1563,10001574,42747,Card
1564,10001575,42496,Card
1565,10001576,44142,Cash
1566,10001577,43817,Card
1567,10001578,43845,Cash
1568,10001579,43089,Card
1569,10001580,44544,Cash
1570,10001581,42193,Cash
1571,10001582,43283,Cash
1572,10001583,44780,Card
1573,10001584,43998,Cash
1574,10001585,44844,Card
1575,10001586,42009,Card
1576,10001587,43093,Card
1577,10001588,42432,Card
1578,10001589,43554,Card
1579,10001590,42843,Card
1580,10001591,44490,Cash
1581,10001592,42087,Card
1582,10001593,44215,Card
1583,10001594,44853,Card
1584,10001595,43259,Card
1585,10001596,42444,Card
1586,10001597,42503,Cash
1587,10001598,42847,Cash
1588,10001599,43446,Cash
1589,10001600,44368,Cash
1590,10001601,42014,Card
1591,10001602,43662,Card
1592,10001603,42337,Cash
1593,10001604,42364,Cash
1594,10001605,42260,Cash
1595,10001606,42622,Card
1596,10001607,43991,Cash
1597,10001608,42849,Card
1598,10001609,42843,Card
1599,10001610,43538,Cash
1600,10001611,42263,Card
1601,10001612,43420,Cash
1602,10001613,42527,Card
1603,10001614,44780,Card
1604,10001615,44871,Cash
1605,10001616,44188,Card
1606,10001617,43212,Cash
1607,10001618,44304,Card
1608,10001619,44160,Cash
1609,10001620,43965,Card
1610,10001621,44695,Cash
1611,10001622,42625,Card
1612,10001623,44630,Card
1613,10001624,42883,Card
1614,10001625,42982,Card
1615,10001626,44431,Cash
1616,10001627,44074,Cash
1617,10001628,42027,Cash
1618,10001629,44373,Cash
1619,10001630,43325,Card
1620,10001631,44246,Card
1621,10001632,43637,Card
1622,10001633,43224,Card
1623,10001634,43640,Cash
1624,10001635,43835,Card
1625,10001636,43022,Card
1626,10001637,44364,Card
1627,10001638,42030,Card
1628,10001639,42732,Card
1629,10001640,43097,Cash
1630,10001641,42122,Cash
1631,10001642,43657,Card
1632,10001643,43279,Card
1633,10001644,42528,Cash
1634,10001645,43793,Card
1635,10001646,43092,Cash
1636,10001647,44558,Cash
1637,10001648,44052,Cash
1638,10001649,44971,Cash
1639,10001650,43438,Cash
1640,10001651,43637,Cash
1641,10001652,44911,Card
1642,10001653,44718,Card
1643,10001654,43460,Card
1644,10001655,44099,Card
1645,10001656,44522,Cash
1646,10001657,43299,Card
1647,10001658,42443,Cash
1648,10001659,44221,Cash
1649,10001660,42896,Card
1650,10001661,43471,Card
1651,10001662,43652,Card
1652,10001663,43163,Cash
1653,10001664,42022,Cash
1654,10001665,42056,Card
1655,10001666,43489,Cash
1656,10001667,42162,Cash
1657,10001668,42423,Card
1658,10001669,43923,Card
1659,10001670,44186,Cash
1660,10001671,44310,Card
1661,10001672,42744,Card
1662,10001673,42997,Cash
1663,10001674,43522,Card
1664,10001675,42222,Card
1665,10001676,44242,Cash
1666,10001677,42571,Cash
1667,10001678,42513,Card
1668,10001679,42704,Cash
1669,10001680,44247,Card
1670,10001681,42866,Cash
1671,10001682,43842,Cash
1672,10001683,43124,Cash
1673,10001684,42948,Card
1674,10001685,43516,Cash
1675,10001686,44385,Cash
1676,10001687,43909,Cash
1677,10001688,44656,Card
1678,10001689,44819,Card
1679,10001690,44977,Card
1680,10001691,43764,Cash
1681,10001692,43107,Cash
1682,10001693,42809,Cash
1683,10001694,43787,Card
1684,10001695,42020,Cash
1685,10001696,42241,Cash
1686,10001697,43258,Card
1687,10001698,43019,Cash
1688,10001699,42687,Card
1689,10001700,42358,Cash
1690,10001701,44751,Card
1691,10001702,43324,Cash
1692,10001703,43950,Card
1693,10001704,43887,Card
1694,10001705,42336,Cash
1695,10001706,43990,Cash
1696,10001707,44970,Cash
1697,10001708,42045,Card
1698,10001709,44422,Cash
1699,10001710,44049,Cash
1700,10001711,38551,Cash
1701,10001712,38952,Card
1702,10001713,36825,Cash
1703,10001714,38056,Cash
1704,10001715,37530,Card
1705,10001716,36888,Card
1706,10001717,38042,Cash
1707,10001718,37375,Card
1708,10001719,37064,Cash
1709,10001720,37960,Card
1710,10001721,36448,Card
1711,10001722,38062,Card
1712,10001723,37384,Cash
1713,10001724,38376,Cash
1714,10001725,36088,Cash
1715,10001726,37583,Cash
1716,10001727,13307,Card
1717,10001728,13290,Card
1718,10001729,12137,Cash
1719,10001730,12920,Card
1720,10001731,12506,Cash
1721,10001732,12380,Card
1722,10001733,14975,Cash
1723,10001734,12725,Cash
1724,10001735,13395,Cash
1725,10001736,14457,Card
1726,10001737,40021,Card
1727,10001738,41789,Cash
1728,10001739,53481,Cash
1729,10001740,53995,Cash
1730,10001741,53854,Cash
1731,10001742,52444,Cash
1732,10001743,52994,Cash
1733,10001744,52191,Card
1734,10001745,52308,Cash
1735,10001746,52973,Cash
1736,10001747,51237,Card
1737,10001748,51900,Card
1738,10001749,53438,Card
1739,10001750,52554,Card
1740,10001751,28548,Cash
1741,10001752,27051,Cash
1742,10001753,29459,Cash
1743,10001754,28658,Card
1744,10001755,28076,Card
1745,10001756,28956,Card
1746,10001757,28846,Card
1747,10001758,28416,Cash
1748,10001759,27006,Card
1749,10001760,29547,Card
1750,10001761,27753,Card
1751,10001762,27937,Card
1752,10001763,27310,Cash
1753,10001764,29010,Card
1754,10001765,28751,Card
1755,10001766,28469,Card
1756,10001767,27679,Cash
1757,10001768,29822,Cash
1758,10001769,33693,Cash
1759,10001770,34554,Card
1760,10001771,34923,Cash
1761,10001772,35177,Card
1762,10001773,34307,Cash
1763,10001774,58578,Card
1764,10001775,59900,Card
1765,10001776,59781,Cash
1766,10001777,57321,Cash
1767,10001778,58987,Cash
1768,10001779,57284,Cash
1769,10001780,59453,Card
1770,10001781,59604,Card
1771,10001782,59965,Card
1772,10001783,59489,Cash
1773,10001784,57050,Card
1774,10001785,57642,Cash
1775,10001786,59224,Card
1776,10001787,57118,Card
1777,10001788,58762,Card
1778,10001789,57509,Card
1779,10001790,59518,Cash
1780,10001791,58228,Cash
1781,10001792,59677,Cash
1782,10001793,58370,Card
1783,10001794,58815,Card
1784,10001795,58104,Cash
1785,10001796,58308,Cash
1786,10001797,57320,Cash
1787,10001798,57549,Cash
1788,10001799,58216,Cash
1789,10001800,59573,Cash
1790,10001801,57143,Card
1791,10001802,57910,Card
1792,10001803,57334,Cash
1793,10001804,57580,Cash
1794,10001805,57224,Cash
1795,10001806,59559,Card
1796,10001807,58258,Cash
1797,10001808,59595,Card
1798,10001809,57200,Cash
1799,10001810,58757,Cash
1800,10001811,58380,Card
1801,10001812,59378,Card
1802,10001813,59398,Cash
1803,10001814,57517,Card
1804,10001815,59599,Cash
1805,10001816,58414,Card
1806,10001817,57234,Card
1807,10001818,58297,Card
1808,10001819,59924,Card
1809,10001820,59573,Card
1810,10001821,57507,Cash
1811,10001822,57071,Card
1812,10001823,57820,Cash
1813,10001824,58807,Cash
1814,10001825,57507,Cash
1815,10001826,59079,Cash
1816,10001827,59760,Cash
1817,10001828,59160,Cash
1818,10001829,57654,Card
1819,10001830,59593,Card
1820,10001831,59925,Cash
1821,10001832,59422,Card
1822,10001833,57251,Card
1823,10001834,58292,Card
1824,10001835,5996,Card
1825,10001836,5460,Cash
1826,10001837,5216,Cash
1827,10001838,3077,Card
1828,10001839,3232,Card
1829,10001840,5423,Card
1830,10001841,5967,Card
1831,10001842,5776,Card
1832,10001843,4975,Card
1833,10001844,4806,Cash
1834,10001845,5062,Card
1835,10001846,3883,Cash
1836,10001847,3763,Cash
1837,10001848,5521,Card
1838,10001849,3336,Card
1839,10001850,5614,Cash
1840,10001851,3448,Cash
1841,10001852,4302,Cash
1842,10001853,3177,Card
1843,10001854,3580,Card
1844,10001855,3070,Card
1845,10001856,5080,Cash
1846,10001857,4732,Card
1847,10001858,3220,Cash
1848,10001859,3547,Cash
1849,10001860,5466,Card
1850,10001861,3060,Cash
1851,10001862,4214,Cash
1852,10001863,3591,Card
1853,10001864,4994,Card
1854,10001865,5925,Cash
1855,10001866,4878,Cash
1856,10001867,3149,Card
1857,10001868,5964,Card
1858,10001869,4166,Card
1859,10001870,3630,Cash
1860,10001871,3297,Card
1861,10001872,3828,Cash
1862,10001873,3902,Card
1863,10001874,4548,Card
1864,10001875,3032,Cash
1865,10001876,3616,Card
1866,10001877,5121,Card
1867,10001878,4690,Cash
1868,10001879,3720,Card
1869,10001880,4039,Cash
1870,10001881,5241,Cash
1871,10001882,3563,Card
1872,10001883,4287,Card
1873,10001884,5763,Card
1874,10001885,5891,Cash
1875,10001886,3099,Card
1876,10001887,3255,Card
